id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
5896,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011,Casual,Puma Men Cavallino Black Shoe
4944,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,Gini and Jony Boy's Kaleb White Brown Infant Kidswear
10861,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wrangler Men Dirt Riders White T-Shirts
59600,Women,Apparel,Saree,Sarees,Rust,Fall,2012,Ethnic,FNF Rust Wedding Collection Sari
42846,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,French Connection Women Multi Stripe Hand Bag
35128,Women,Accessories,Jewellery,Bracelet,Purple,Winter,2012,Casual,Allen Solly Woman Purple Bangle
17278,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,U.S. Polo Assn. Men Printed  Steeple Grey Tshirt
31588,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012,Casual,Mark Taylor Men Printed Maroon T-shirt
49492,Men,Footwear,Shoes,Casual Shoes,Maroon,Summer,2012,Casual,Vans Men Maroon & Grey Era Shoes
18230,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Manchester United Men Printed White Tshirt
23871,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,ADIDAS Men Grey Striped T-shirt
9667,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Indigo Nation Men Bling Red Black Shirts
16198,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011,Sports,Puma Men Poly Knitted Black Tracksuit
3953,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Jealous 21 Women's Red Peace T-shirt
28697,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,W Women Printed Black Kurta
12538,Men,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Casual,Puma Men Solid Blue Track Pants
8587,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Red Check Shirt
42248,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Sepia Women Pink Top
9455,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,John Miller Men Red Striped Shirt
18002,Women,Apparel,Bottomwear,Capris,Black,Summer,2011,Sports,Puma Women Essential Skinny Black 3/4 Pant
38405,Women,Accessories,Belts,Belts,White,Summer,2012,Casual,Baggit Women White Capri Taj Belt
53934,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Kiara Women Brown Handbag
24866,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Reid & Taylor Men Formal Black Belt
59432,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Spice Art Women Black Handbag
32903,Women,Apparel,Bottomwear,Shorts,Red,Summer,2012,Casual,Allen Solly Women Red Shorts
6079,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,UCB Men's Johny Collar With Two Tone Grey T-shirt
12960,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Sports White Sports Shoes
29321,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Sports,ADIDAS Men Black Jersey
9031,Men,Footwear,Shoes,Casual Shoes,Tan,Winter,2011,Casual,Buckaroo Men loma Tan Casual Shoes
26369,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Arrow Woman Blue Shirt
33489,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Doodle Kids Boy Check Green Shirt
59056,Women,Footwear,Shoes,Casual Shoes,Blue,Winter,2012,Casual,Carlton London Women Blue & Cream Shoes
15379,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Fila Men Lobato Black Casual Shoes
45409,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Rocia Women Black & Brown Sandals
56822,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012,Casual,John Players Men Beige Shorts
58184,Women,Accessories,Bags,Handbags,Beige,Summer,2012,Casual,Rocky S Women Beige Handbag
39381,Men,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Peter England Men Party Black Jeans
15977,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Turtle Solid Men Red Shirt
10439,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011,Casual,Flying Machine Men Walnut Brown Tshirts
14099,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Flying Machine Women Solid Pink Tops
1852,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Inkfruit Men Ride It Or Die T-shirt
30802,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Ethnic,Fabindia Men Blue Shirt
29113,Women,Accessories,Socks,Socks,White,Summer,2012,Casual,Puma Women Pack of 3 Socks
26967,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,Jealous 21 Women Check Navy Blue Top
27089,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Aneri Women Jazz Brown Kurta
48124,Women,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Fossil Women Brown Huarache Weave Belt
9203,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Men Axis XT Black Shoes
44948,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Puma Men Black Aquil II Sports Shoes
24091,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Manchester United Men Navy Blue Striped T-shirt
33026,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012,Ethnic,Mother Earth Women Pink Kurta
41406,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Wrangler Women Pink T-shirt
11376,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Grey Tops
14604,Men,Accessories,Socks,Socks,Green,Summer,2011,Casual,United Colors of Benetton Men Stripes Green Socks
4381,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Superman Men's Silhouette Light Blue T-shirt
19927,Men,Footwear,Sandal,Sandals,Grey,Fall,2011,Casual,ADIDAS Men Receptor Grey Sandals
7504,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Sports,Nike Women's Smash Pink T-shirt
22366,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Ed Hardy Men New Tiger White T-Shirt
3998,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011,Casual,Spalding Men's Black and White Graphic Flip Flop
16153,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Enroute Men Leather Black Formal Shoes
13421,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,United Colors of Benetton Men Stripes Black Polo T-shirts
27614,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2012,Casual,Scullers Men Beige Trousers
22154,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2011,Formal,Lee Cooper Men Black Formal Shoes
16361,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Formal,Peter England Men Stripes Maroon Shirt
46411,Men,Apparel,Topwear,Sweatshirts,Black,Summer,2012,Casual,ADIDAS Men Black Sweatshirt
7736,Men,Accessories,Headwear,Caps,Red,Fall,2011,Casual,Puma Men Ferrari Lifestyle Red Cap
31543,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Classic Polo Men Striped Navy Blue T-shirt
19329,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Puma Men Standpunkt Brown Casual Shoes
33214,Women,Apparel,Topwear,Tunics,Black,Summer,2012,Casual,Sepia Women Printed Black & Green Tunic
10096,Women,Footwear,Shoes,Sports Shoes,Blue,Fall,2011,Sports,Reebok Women Reeflex Run Blue Sports Shoes
11144,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Price Catch Black Shirts
58719,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012,Ethnic,ALayna Women Off White  Kurta
11978,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012,Casual,FILA Men Aruba Navy Blue Sandal
52223,Women,Accessories,Jewellery,Necklace and Chains,White,Fall,2012,Casual,Lencia White Swarovski Pearl Necklace
6280,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Men's Making Light Pink T-shirt
46075,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Lino Perros Men Black Leather Belt
7352,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Tantra Men's Whatever Purple T-shirt
27042,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,Yelloe Black Animal Print Clutch
43507,Men,Apparel,Topwear,Tshirts,Maroon,Summer,2012,Casual,French Connection Men Maroon T-shirt
28836,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,BIBA Women Printed Multi Coloured Kurta
11520,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,United Colors of Benetton Women Denim Black Jeans
41250,Men,Accessories,Belts,Belts,Brown,Summer,2012,Formal,Arrow Men Black & Brown Reversible Belt
40382,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Tokyo Talkies Women Pink Top
38298,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Reid & Taylor Men Brown Wallet
52647,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Mod'acc Women Black Handbag
14052,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Flying Machine Men Solid White Shirts
53795,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Black T-shirt
44722,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,2012,Casual,Lotto Women Red & Orange Disco Holic Flip Flops
5405,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Kalenji Ekiden Comfort Prime 2011
39178,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aneri Women Blue & Brown Printed Kurta
32590,Women,Apparel,Bottomwear,Shorts,Brown,Summer,2012,Casual,ONLY Women Brown Shorts
11712,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Lee Men Solid Blue Shirts
25527,Women,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Wrangler Women Stella Green Shirt
57107,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Elle Women Green Essentials Top
20869,Men,Footwear,Sandal,Sandals,Brown,Fall,2011,Casual,Fila Men Camper Brown Sandals
21187,Men,Footwear,Flip Flops,Flip Flops,Yellow,Summer,2011,Casual,ADIDAS Men Plugged In Yellow Flip Flops
36130,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Nike Men Dunk High Grey Shoes
20055,Women,Accessories,Mufflers,Mufflers,Grey,Fall,2011,Casual,United Colors Of Benetton Women Grey Muffler
50322,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Aurelia Women Black Kurta
13879,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Check Red Shirts
47395,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Baggit Women Green Handbag
46247,Women,Apparel,Topwear,Tunics,Pink,Summer,2012,Casual,Fusion Beats Women Dark Pink Tunic
7160,Women,Apparel,Topwear,Tunics,Purple,Fall,2011,Casual,Scullers For Her Women Fashion Summer Lite Aubergine Tunics
22702,Women,Footwear,Shoes,Casual Shoes,Beige,Fall,2011,Casual,Nike Women Beige Dunk High Casual Shoes
8914,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men Future Cat Remix SF White Sports Shoes
16537,Men,Accessories,Headwear,Caps,Blue,Fall,2011,Casual,Probase Men Check Blue Cap
43735,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012,Ethnic,Royal Diadem Set of 2 Golden Bangles
13045,Women,Footwear,Shoes,Flats,Maroon,Winter,2012,Casual,Inc 5 Women Casual Maroon Sandals
27270,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011,Ethnic,Mother Earth Women Printed Maroon Kurta
31315,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,W Women Brown Kurta
6274,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,UCB Women's Crystal Benetton Green T-shirt
17623,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Sports,ADIDAS Men Solid Grey Track Pant
48927,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring
26958,Women,Apparel,Topwear,Shirts,Teal,Summer,2012,Casual,Jealous 21 Women Teal Shirt
46081,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012,Casual,ADIDAS Men Navy Blue Benton Sandals
13283,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Gini and Jony Kids Boys Check Blue Shirts
54544,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,F Sports Men Black Pace Sports Shoes
3706,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Classic Polo Men's Grey Red & Brown Stripe T-shirt
26164,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,John Miller Men Striped Grey Trousers
15948,Men,Accessories,Ties,Ties,Burgundy,Fall,2011,Formal,Turtle Men Stripes Burgundy Ties
40376,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Tokyo Talkies Women Yellow Top
24633,Women,Footwear,Flip Flops,Flip Flops,Pink,Fall,2011,Casual,ADIDAS Women Polka Pink Flip Flops
10406,Women,Apparel,Dress,Dresses,Grey,Fall,2011,Casual,United Colors of Benetton Women Solid Grey Dresses
4523,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2011,Sports,Puma Men's Faas Blue White Silver Red Shoe
45604,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2012,Formal,Arrow Men Brown Formal Shoes
53761,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Green and Blue T-shirt
37224,Women,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,United Colors of Benetton Women Purple Shirt
32564,Women,Apparel,Bottomwear,Trousers,Orange,Summer,2012,Casual,ONLY Women Orange Trousers
24401,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Vishudh Women Brown Printed Kurta
10634,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2012,Formal,Carlton London Men Black Oxford Wingtip Brogues
15346,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Nike Men Special Edition 3 Star Beed Black Tshirts
21173,Women,Apparel,Topwear,Shirts,Grey,Fall,2011,Casual,s.Oliver Women Grey Shirt
14294,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Classic Polo Men Stripes Black Tshirts
17411,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Lotto Men Basketball Mid White Sports Shoe
9832,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Little Miss Women Printed Rust T-shirt
6046,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,UCB Men Logo Chest Green Shirt
47361,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Baggit Women Black Voodoo Gang Handbag
7194,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,Jealous 21 Women's BFF Printed White Top
30233,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Numero Uno Men White Shoes
48329,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Pitaraa Women Purple Sling Bag
27284,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Mother Earth Women Dark Brown Kurta
12163,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011,Ethnic,Aurelia Women Solid Purple Leggings
3534,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Women's I Want You Black T-shirt
24065,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Locomotive Men Checked Green Shirt
11382,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts
15722,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2011,Sports,Nike Men Lunarswift+ 3 Shield Grey Sports Shoes
4375,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Marvel Comics Men's Comic Poses Navy T-shirt
22392,Women,Apparel,Topwear,Tops,White,Fall,2011,Casual,ADIDAS Women Whalf Striper White Top
23240,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Aneri Women Ashna Blue Kurta
18801,Men,Accessories,Belts,Belts,Brown,Summer,2011,Casual,Peter England Men Casual Brown Belt
31785,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012,Casual,Lee Women Katie Navy Blue Top
17849,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Flying Machine Women This & That Grey Tshirt
29548,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Classic Polo Men Printed Navy Blue T-shirt
42879,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,French Connection Women Black Buffy Clutch
16395,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Levis Men Check Black Shirts
51452,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Tonga Women White & Pink Top
6610,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Spykar Men's Stinger Basket Ball Team White Blue Stripes T-shirt
47537,Women,Footwear,Shoes,Flats,Brown,Winter,2012,Casual,Portia Women Brown Flats
17247,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,U.S. Polo Assn. Men Stripes Blue Polo Tshirt
42045,Men,Footwear,Shoes,Casual Shoes,Yellow,Summer,2012,Casual,Nike Men Wardour Chukka Yellow Casual Shoes
3362,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's Creative designs Black T-shirt
54120,Women,Footwear,Shoes,Flats,Beige,Winter,2012,Casual,Rocia Women Beige Flats
9658,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Indigo Nation Men Reversible Bling Maroon Shirt
38608,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Nike Men Grey T-shirt
24257,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,Numero Uno Men Navy Blue Casual Shoes
10062,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Puma Men Puma runhard tee Grey Tshirts
5095,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Wrangler Men's Greensboro Raw Edge Blue T-shirt
37640,Women,Accessories,Bags,Clutches,Red,Summer,2012,Casual,Wills Lifestyle Women Red Clutch
4147,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Women Glide White Grey Shoe
15510,Men,Footwear,Shoes,Casual Shoes,Charcoal,Fall,2011,Casual,Rockport Men CV Toe HI Charcoal Casual Shoes
21725,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Fall,2011,Casual,ADIDAS Men Navy Blue Sweatshirt
43956,Women,Footwear,Sandal,Sports Sandals,Purple,Summer,2012,Casual,Puma Women Purple Techno Sandals
28467,Women,Apparel,Topwear,Tshirts,Rust,Summer,2012,Casual,Urban Yoga Women Printed Rust T-shirt
16368,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011,Formal,Peter England Men Stripes Charcoal Trouser
42884,Women,Accessories,Bags,Clutches,Beige,Summer,2012,Casual,French Connection Women Beige Clutch
48582,Men,Accessories,Jewellery,Bracelet,Steel,Summer,2012,Casual,Revv Men Steel Bracelet
30498,Women,Apparel,Innerwear,Bra,Brown,Summer,2012,Casual,Lovable Women Fiona Brown Bra
8777,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Price catch Blue Shirts
4986,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,ADIDAS Men Bayern Munchen Red Jersey
39727,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Woman Blue Shirt
5854,Women,Accessories,Bags,Handbags,Pink,Summer,2011,Casual,ADIDAS Women Pink Handbag
11971,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Fila Men Glow White Sports Shoes
24098,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Red Tape Men Black Sandals
4388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,DC Comics Lantern Arrow All Over Green T-shirt
28655,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Zoom Structure White Sports Shoes
2843,Men,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,Mr.Men Men's Mr.Mischief Pink T-shirt
3991,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Mr.Men Men's Wave Rider White T-shirt
9497,Men,Footwear,Sandal,Sandals,Black,Summer,2011,Casual,Decathlon Men Arpenaz Black Sandals
13428,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men Printed White Tshirts
16966,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Reebok Men Sprintfit Lite Black Sports Shoe
32599,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,ONLY Women Black Top
39171,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012,Ethnic,Aneri Women Pink & White Kurta
57932,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White T-shirt
41857,Men,Footwear,Sandal,Sandals,Olive,Summer,2012,Casual,Bata Men Hummer Grey Sandals
36139,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men The Overplay VII Black Sports Shoes
7169,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers Men Scul Navy Blue Shirt
13870,Men,Apparel,Topwear,Shirts,Beige,Fall,2011,Casual,Scullers Men Stripes Beige Shirts
19576,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women White Top
7955,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Sports,Puma Men's Foundation Grey Polo T-shirt
27279,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Mother Earth Women Blue Kurta
6887,Women,Apparel,Topwear,Jackets,Blue,Summer,2011,Casual,Forever New Women Indigo Wash Blue Jacket
31912,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Fabindia Women Green Sling Bag
49808,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012,Casual,iPanema Women Blue Flip Flops
22539,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Inc.5  Women Grey Flats
27877,Women,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Scullers For Her Women Printed Navy Blue Shirt
6289,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual,Classic Polo Classic Polo Swiss Brown Tee T-Shirt
49034,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Silver Ring
19744,Men,Apparel,Topwear,Jackets,Green,Fall,2011,Casual,ADIDAS Originals Men Solid Green Jacket
14867,Men,Accessories,Wallets,Wallets,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Wallets
38291,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Reid & Taylor Men Black Wallet
11529,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,United Colors Of Benetton Men Heavy Winter Grey Sweaters
41259,Men,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Arrow Men Brown Leather Wallet
15189,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Arrow Sport Men Solid Green Polo Tshirts
24408,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,ADIDAS Men Black Vanquish Sports Shoes
20894,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,Basics Men Red Casual Shoes
39185,Women,Apparel,Topwear,Kurtas,Khaki,Summer,2012,Ethnic,Aneri Women Khaki Kurta
40971,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2012,Casual,Buckaroo Men Brown Casual Shoes
59060,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Global Desi Women Multi Coloured Kurta
56814,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012,Ethnic,Aneri Women Multi Coloured Kurti
